station_id,station_name,coord1_latitude,coord1_longitude,coord1_name,coord2_latitude,coord2_longitude,coord2_name,temperature,humidity,observation_time,location,weather,wind_speed,wind_direction,air_pressure
CAL040,國一N273K,23.418417,120.346896,TWD67,23.416666,120.355,WGS84,17.7,96.0,2026-03-03T18:00:00+08:00,嘉義縣水上鄉,陰,3.6,10.0,-99.0
CAN010,國一N288K,23.307846,120.281937,TWD67,23.30609,120.290033,WGS84,18.0,92.0,2026-03-03T18:00:00+08:00,臺南市新營區,多雲,4.8,30.0,-99.0
CAN020,國一S306K,23.154587,120.222474,TWD67,23.152831,120.230558,WGS84,18.0,86.0,2026-03-03T18:00:00+08:00,臺南市麻豆區,多雲,1.7,350.0,-99.0
CAN040,國一N323K,23.01355,120.241377,TWD67,23.011789,120.249453,WGS84,19.7,93.0,2026-03-03T18:00:00+08:00,臺南市永康區,多雲,2.6,350.0,-99.0
CAP010,國一S342K,22.847321,120.286935,TWD67,22.845555,120.295,WGS84,20.5,94.0,2026-03-03T18:00:00+08:00,高雄市路竹區,多雲,3.7,340.0,-99.0
CAP020,國一S346K,22.81399,120.306103,TWD67,22.812222,120.314166,WGS84,20.5,93.0,2026-03-03T18:00:00+08:00,高雄市岡山區,多雲,2.9,350.0,-99.0
CAP030,國一N351K,22.767602,120.320828,TWD67,22.765833,120.328888,WGS84,-99.0,-99.0,2026-03-03T18:00:00+08:00,高雄市橋頭區,多雲,-99.0,-99.0,-99.0
CAP040,國一N361K,22.682326,120.320557,TWD67,22.680555,120.328611,WGS84,22.1,89.0,2026-03-03T18:00:00+08:00,高雄市仁武區,陰,1.3,340.0,-99.0
CAL050,國三N279K,23.597872,120.515216,TWD67,23.596111,120.523333,WGS84,17.0,98.0,2026-03-03T18:00:00+08:00,嘉義縣大林鎮,陰,1.6,350.0,-99.0
CAL070,國三N295K,23.470361,120.491261,TWD67,23.468598,120.499369,WGS84,17.6,98.0,2026-03-03T18:00:00+08:00,嘉義市東區,陰,1.5,350.0,-99.0
CAM900,國三S290K,23.505867,120.482631,TWD67,23.504106,120.490742,WGS84,18.0,97.0,2026-03-03T18:00:00+08:00,嘉義縣竹崎鄉,陰,2.7,350.0,-99.0
CAV270,國一S336K,22.89593,120.263097,TWD67,22.894167,120.271178,WGS84,20.2,88.0,2026-03-03T18:00:00+08:00,高雄市路竹區,多雲,2.2,360.0,-99.0
CAN150,國一N315K,23.08526,120.24383,TWD67,23.0835,120.251897,WGS84,19.0,92.0,2026-03-03T18:00:00+08:00,臺南市新市區,多雲,2.2,350.0,-99.0
CAV280,國三S378K,22.82773,120.407455,TWD67,22.825958,120.415519,WGS84,20.5,99.0,2026-03-03T18:00:00+08:00,高雄市田寮區,多雲有靄,2.1,330.0,-99.0
CAL080,國三N303K,23.413742,120.444389,TWD67,23.411969,120.452447,WGS84,18.1,99.0,2026-03-03T18:00:00+08:00,嘉義縣中埔鄉,多雲,1.7,30.0,-99.0
CAN060,國三S311K,23.34815,120.430789,TWD67,23.346388,120.438888,WGS84,17.8,93.0,2026-03-03T18:00:00+08:00,臺南市白河區,多雲有靄,2.4,60.0,-99.0
CAN070,國三S329K,23.214538,120.347743,TWD67,23.212777,120.355833,WGS84,18.3,98.0,2026-03-03T18:00:00+08:00,臺南市官田區,多雲,3.6,360.0,-99.0
CAN080,國三N336K,23.156484,120.336914,TWD67,23.154722,120.345,WGS84,18.7,100.0,2026-03-03T18:00:00+08:00,臺南市官田區,晴,3.2,350.0,-99.0
CAN090,國三S342K,23.108456,120.319446,TWD67,23.106694,120.327528,WGS84,18.7,89.0,2026-03-03T18:00:00+08:00,臺南市善化區,晴,3.5,350.0,-99.0
CAN100,國三S366K,22.909476,120.343284,TWD67,22.9077,120.3513,WGS84,19.2,90.0,2026-03-03T18:00:00+08:00,臺南市關廟區,多雲有靄,1.6,350.0,-99.0
CAP060,國三S385K,22.769552,120.436379,TWD67,22.767777,120.444444,WGS84,21.3,91.0,2026-03-03T18:00:00+08:00,高雄市大樹區,多雲有靄,2.1,300.0,-99.0
CAQ020,國三S415K,22.569782,120.519952,TWD67,22.568,120.528,WGS84,24.0,78.0,2026-03-03T18:00:00+08:00,屏東縣竹田鄉,陰,2.6,260.0,-99.0
CAQ010,國三N425K,22.482061,120.523624,TWD67,22.480277,120.531666,WGS84,23.0,89.0,2026-03-03T18:00:00+08:00,屏東縣南州鄉,陰,2.2,260.0,-99.0
CAJ040,西濱S241K,23.625171,120.164529,TWD67,23.623426,120.172646,WGS84,-99.0,-99.0,2026-03-03T18:00:00+08:00,雲林縣口湖鄉,陰,-99.0,-99.0,-99.0
CAL100,西濱S267K,23.417568,120.15477,TWD67,23.41613,120.162872,WGS84,18.9,80.0,2026-03-03T18:00:00+08:00,嘉義縣東石鄉,陰,4.7,20.0,-99.0
CAC050,西濱S023K,25.118258,121.26728,TWD67,25.11649,121.27551,WGS84,16.1,86.0,2026-03-03T18:00:00+08:00,桃園市蘆竹區,陰,14.9,50.0,-99.0
CAC060,西濱S032K,25.09373,121.184277,TWD67,25.091966,121.192505,WGS84,-99.0,-99.0,2026-03-03T18:00:00+08:00,桃園市大園區,陰,-99.0,-99.0,-99.0
CAD100,西濱N066K,24.897357,120.956688,TWD67,24.8956,120.9649,WGS84,16.4,81.0,2026-03-03T18:00:00+08:00,新竹縣新豐鄉,陰,6.6,70.0,-99.0
CAD110,西濱S082K,24.753481,120.896827,TWD67,24.751724,120.905028,WGS84,16.7,77.0,2026-03-03T18:00:00+08:00,新竹市香山區,陰,2.6,50.0,-99.0
CAE100,西濱N107K,24.597551,120.731211,TWD67,24.5958,120.7394,WGS84,16.6,78.0,2026-03-03T18:00:00+08:00,苗栗縣後龍鎮,陰,6.2,50.0,-99.0
CAE110,西濱S129K,24.44895,120.634622,TWD67,24.4472,120.6428,WGS84,17.2,77.0,2026-03-03T18:00:00+08:00,苗栗縣苑裡鎮,陰,8.2,30.0,-99.0
CAF100,西濱N151K,24.277713,120.539516,TWD67,24.275964,120.547681,WGS84,17.4,77.0,2026-03-03T18:00:00+08:00,臺中市清水區,陰,4.6,30.0,-99.0
CAG070,西濱S173K,24.109847,120.426423,TWD67,24.1081,120.434576,WGS84,17.8,78.0,2026-03-03T18:00:00+08:00,彰化縣鹿港鎮,陰,8.8,40.0,-99.0
CAG080,西濱S189K,23.989603,120.361463,TWD67,23.987857,120.369607,WGS84,17.8,77.0,2026-03-03T18:00:00+08:00,彰化縣芳苑鄉,陰,8.3,30.0,-99.0
CAG090,西濱N210K,23.845282,120.285103,TWD67,23.843536,120.293236,WGS84,18.2,78.0,2026-03-03T18:00:00+08:00,彰化縣大城鄉,陰,6.5,40.0,-99.0
CAJ030,西濱N222K,23.73948,120.248007,TWD67,23.737734,120.256132,WGS84,18.3,77.0,2026-03-03T18:00:00+08:00,雲林縣麥寮鄉,陰,6.3,10.0,-99.0
CAL090,西濱S257K,23.504025,120.163753,TWD67,23.502278,120.171861,WGS84,18.7,78.0,2026-03-03T18:00:00+08:00,嘉義縣東石鄉,陰,3.4,20.0,-99.0
CAN110,西濱S280K,23.30695,120.140816,TWD67,23.3052,120.14891,WGS84,18.9,80.0,2026-03-03T18:00:00+08:00,臺南市北門區,陰,4.9,20.0,-99.0
CAN120,西濱N304K,23.10519,120.078614,TWD67,23.103439,120.086694,WGS84,19.2,84.0,2026-03-03T18:00:00+08:00,臺南市七股區,多雲,6.3,20.0,-99.0
